Call Id,Date,Agent,Department,Answered (Y/N),Resolved,Speed of Answer,AvgTalkDuration,Satisfaction rating
ID3917,10-03-2015 12:04,Martha,Toaster,Y,Y,125,0 days 00:02:02,3
ID3918,10-03-2015 12:04,Diane,Fridge,Y,Y,42,0 days 00:03:55,3
ID3919,10-03-2015 12:48,Jim,Toaster,N,N,0,0 days 00:00:00,0
ID3920,10-03-2015 12:48,Becky,Television,Y,Y,43,0 days 00:00:36,3
ID3921,10-03-2015 13:29,Becky,Television,Y,Y,74,0 days 00:02:40,4
ID3922,10-03-2015 13:29,Joe,Fridge,Y,Y,90,0 days 00:04:57,3
ID3923,10-03-2015 13:32,Greg,Washing Machine,N,N,0,0 days 00:00:00,0
ID3924,10-03-2015 13:32,Jim,Fridge,Y,Y,84,0 days 00:06:22,5
ID3925,10-03-2015 13:42,Joe,Toaster,Y,Y,51,0 days 00:06:45,3
ID3926,10-03-2015 13:42,Diane,Washing Machine,N,N,0,0 days 00:00:00,0
ID3927,10-03-2015 13:45,Diane,Television,Y,N,90,0 days 00:04:23,3
ID3928,10-03-2015 13:45,Joe,Fridge,Y,Y,82,0 days 00:00:49,3
ID3929,10-03-2015 13:48,Greg,Fridge,Y,Y,77,0 days 00:04:06,3
ID3930,10-03-2015 13:48,Martha,Air Conditioner,N,N,0,0 days 00:00:00,0
ID3931,10-03-2015 13:56,Greg,Washing Machine,Y,Y,116,0 days 00:00:31,3
ID3932,10-03-2015 13:56,Stewart,Toaster,Y,Y,120,0 days 00:01:24,3
ID3933,10-03-2015 14:00,Dan,Toaster,Y,Y,13,0 days 00:04:26,1
ID3934,10-03-2015 14:00,Dan,Television,Y,Y,26,0 days 00:03:01,3
ID3935,10-03-2015 15:17,Stewart,Washing Machine,Y,Y,93,0 days 00:02:18,3
ID3936,10-03-2015 15:17,Dan,Washing Machine,Y,Y,20,0 days 00:00:33,3
ID3937,10-03-2015 15:24,Stewart,Washing Machine,N,N,0,0 days 00:00:00,0
ID3938,10-03-2015 15:24,Joe,Television,Y,Y,113,0 days 00:01:18,1
ID3939,10-03-2015 16:00,Stewart,Television,N,N,0,0 days 00:00:00,0
ID3940,10-03-2015 16:00,Joe,Toaster,Y,Y,113,0 days 00:06:15,2
ID3941,10-03-2015 16:30,Greg,Television,Y,Y,44,0 days 00:03:17,5
ID3942,10-03-2015 16:30,Becky,Toaster,Y,Y,103,0 days 00:01:23,3
ID3943,10-03-2015 16:46,Greg,Television,Y,Y,92,0 days 00:06:23,2
ID3944,10-03-2015 16:46,Dan,Television,Y,N,92,0 days 00:04:20,3
ID3945,10-03-2015 17:05,Dan,Television,Y,Y,33,0 days 00:05:14,5
ID3946,10-03-2015 17:05,Dan,Washing Machine,Y,Y,24,0 days 00:04:40,5
ID3947,10-03-2015 17:35,Greg,Television,Y,Y,84,0 days 00:02:03,3
ID3948,10-03-2015 17:35,Jim,Air Conditioner,Y,Y,99,0 days 00:02:47,3
ID3949,11-03-2015 09:10,Stewart,Air Conditioner,N,N,0,0 days 00:00:00,0
ID3950,11-03-2015 09:10,Diane,Air Conditioner,Y,Y,58,0 days 00:02:16,5
ID3951,11-03-2015 09:38,Joe,Television,N,N,0,0 days 00:00:00,0
ID3952,11-03-2015 09:38,Greg,Fridge,Y,Y,27,0 days 00:01:28,1
ID3953,11-03-2015 09:40,Greg,Toaster,Y,Y,48,0 days 00:00:44,3
ID3954,11-03-2015 09:40,Jim,Washing Machine,Y,Y,86,0 days 00:06:37,5
ID3955,11-03-2015 09:57,Dan,Television,N,N,0,0 days 00:00:00,0
ID3956,11-03-2015 09:57,Greg,Air Conditioner,Y,Y,82,0 days 00:05:17,3
ID3957,11-03-2015 10:01,Jim,Air Conditioner,Y,Y,54,0 days 00:04:12,4
ID3958,11-03-2015 10:01,Dan,Air Conditioner,Y,Y,87,0 days 00:06:21,4
ID3959,11-03-2015 10:09,Diane,Fridge,Y,Y,114,0 days 00:06:15,5
ID3960,11-03-2015 10:09,Jim,Fridge,N,N,0,0 days 00:00:00,0
ID3961,11-03-2015 10:24,Jim,Fridge,Y,Y,104,0 days 00:00:48,5
ID3962,11-03-2015 10:24,Stewart,Television,Y,Y,81,0 days 00:02:50,5
ID3963,11-03-2015 10:30,Greg,Toaster,Y,Y,120,0 days 00:03:57,4
ID3964,11-03-2015 10:30,Greg,Toaster,N,N,0,0 days 00:00:00,0
ID3965,11-03-2015 10:49,Becky,Washing Machine,Y,Y,72,0 days 00:05:11,3
ID3966,11-03-2015 10:49,Stewart,Fridge,Y,Y,57,0 days 00:02:58,3
ID3967,11-03-2015 10:50,Greg,Fridge,Y,Y,74,0 days 00:00:48,5
ID3968,11-03-2015 10:50,Joe,Television,Y,Y,53,0 days 00:05:42,3
ID3969,11-03-2015 11:00,Greg,Toaster,Y,Y,79,0 days 00:02:17,3
ID3970,11-03-2015 11:00,Martha,Television,Y,Y,100,0 days 00:06:00,3
ID3971,11-03-2015 11:26,Dan,Television,Y,Y,116,0 days 00:04:31,3
ID3972,11-03-2015 11:26,Diane,Air Conditioner,N,N,0,0 days 00:00:00,0
ID3973,11-03-2015 11:38,Martha,Television,Y,Y,14,0 days 00:01:44,5
ID3974,11-03-2015 11:38,Joe,Television,Y,Y,92,0 days 00:01:41,5
ID3975,11-03-2015 12:02,Jim,Fridge,Y,Y,92,0 days 00:02:30,1
ID3976,11-03-2015 12:02,Joe,Washing Machine,Y,Y,78,0 days 00:06:24,4
ID3977,11-03-2015 12:20,Martha,Air Conditioner,Y,Y,36,0 days 00:00:42,3
ID3978,11-03-2015 12:20,Jim,Television,N,N,0,0 days 00:00:00,0
ID3979,11-03-2015 12:20,Greg,Toaster,Y,Y,20,0 days 00:04:32,2
ID3980,11-03-2015 12:20,Dan,Air Conditioner,Y,N,29,0 days 00:05:03,5
ID3981,11-03-2015 12:31,Stewart,Toaster,Y,Y,119,0 days 00:06:51,3
ID3982,11-03-2015 12:31,Martha,Toaster,Y,Y,67,0 days 00:05:10,5
ID3983,11-03-2015 12:38,Jim,Television,N,N,0,0 days 00:00:00,0
ID3984,11-03-2015 12:38,Martha,Television,Y,Y,102,0 days 00:01:14,1
ID3985,11-03-2015 12:56,Martha,Television,Y,Y,72,0 days 00:05:24,4
ID3986,11-03-2015 12:56,Diane,Fridge,Y,Y,107,0 days 00:01:58,5
ID3987,11-03-2015 12:57,Greg,Television,N,N,0,0 days 00:00:00,0
ID3988,11-03-2015 12:57,Becky,Fridge,N,N,0,0 days 00:00:00,0
ID3989,11-03-2015 13:32,Joe,Toaster,Y,N,106,0 days 00:01:31,4
ID3990,11-03-2015 13:32,Joe,Fridge,Y,Y,68,0 days 00:04:16,2
ID3991,11-03-2015 13:40,Dan,Air Conditioner,Y,Y,44,0 days 00:06:38,3
ID3992,11-03-2015 13:40,Becky,Fridge,Y,Y,96,0 days 00:03:34,1
ID3993,11-03-2015 13:50,Diane,Toaster,N,N,0,0 days 00:00:00,0
ID3994,11-03-2015 13:50,Stewart,Air Conditioner,Y,Y,53,0 days 00:00:34,4
ID3995,11-03-2015 13:56,Dan,Television,Y,Y,100,0 days 00:01:05,1
ID3996,11-03-2015 13:56,Becky,Television,Y,Y,75,0 days 00:01:55,2
ID3997,11-03-2015 13:59,Jim,Toaster,Y,Y,109,0 days 00:04:19,3
ID3998,11-03-2015 13:59,Joe,Toaster,Y,Y,95,0 days 00:02:14,4
ID3999,11-03-2015 14:22,Stewart,Washing Machine,Y,Y,69,0 days 00:00:59,4
ID4000,11-03-2015 14:22,Becky,Television,Y,Y,113,0 days 00:02:55,5
ID4001,11-03-2015 14:26,Joe,Fridge,Y,Y,108,0 days 00:01:32,2
ID4002,11-03-2015 14:26,Joe,Television,Y,Y,46,0 days 00:05:20,2
ID4003,11-03-2015 14:28,Joe,Toaster,Y,Y,71,0 days 00:01:48,1
ID4004,11-03-2015 14:28,Diane,Fridge,Y,Y,124,0 days 00:02:52,2
ID4005,11-03-2015 15:21,Martha,Air Conditioner,Y,Y,79,0 days 00:01:01,4
ID4006,11-03-2015 15:21,Diane,Toaster,Y,N,111,0 days 00:02:34,5
ID4007,11-03-2015 15:24,Dan,Toaster,Y,Y,27,0 days 00:00:43,4
ID4008,11-03-2015 15:24,Becky,Television,Y,Y,69,0 days 00:03:42,4
ID4009,11-03-2015 15:34,Joe,Toaster,Y,Y,121,0 days 00:05:16,1
ID4010,11-03-2015 15:34,Stewart,Television,Y,Y,16,0 days 00:06:15,3
ID4011,11-03-2015 15:59,Stewart,Washing Machine,N,N,0,0 days 00:00:00,0
ID4012,11-03-2015 15:59,Jim,Television,Y,N,35,0 days 00:06:08,5
ID4013,11-03-2015 16:10,Becky,Television,Y,Y,85,0 days 00:03:44,3
ID4014,11-03-2015 16:10,Dan,Fridge,Y,Y,73,0 days 00:02:57,2
ID4015,11-03-2015 16:13,Martha,Toaster,Y,Y,101,0 days 00:04:57,3
ID4016,11-03-2015 16:13,Jim,Fridge,Y,Y,89,0 days 00:04:28,2
ID4017,11-03-2015 17:34,Diane,Air Conditioner,Y,Y,70,0 days 00:05:01,5
ID4018,11-03-2015 17:34,Diane,Washing Machine,Y,Y,52,0 days 00:05:32,3
ID4019,11-03-2015 17:39,Jim,Washing Machine,N,N,0,0 days 00:00:00,0
ID4020,11-03-2015 17:39,Dan,Television,Y,Y,91,0 days 00:00:57,1
ID4021,11-03-2015 17:39,Joe,Toaster,N,N,0,0 days 00:00:00,0
ID4022,11-03-2015 17:39,Diane,Air Conditioner,Y,Y,18,0 days 00:05:44,5
ID4023,12-03-2015 09:11,Martha,Washing Machine,Y,N,32,0 days 00:04:36,1
ID4024,12-03-2015 09:11,Greg,Toaster,Y,Y,71,0 days 00:05:00,3
ID4025,12-03-2015 09:36,Stewart,Air Conditioner,Y,Y,54,0 days 00:02:35,4
ID4026,12-03-2015 09:36,Dan,Washing Machine,Y,Y,121,0 days 00:04:24,4
ID4027,12-03-2015 09:57,Dan,Air Conditioner,Y,Y,59,0 days 00:01:07,3
ID4028,12-03-2015 09:57,Jim,Washing Machine,Y,Y,59,0 days 00:01:03,2
ID4029,12-03-2015 10:01,Jim,Toaster,Y,Y,108,0 days 00:03:20,5
ID4030,12-03-2015 10:01,Stewart,Air Conditioner,Y,Y,35,0 days 00:02:11,4
ID4031,12-03-2015 10:03,Stewart,Toaster,Y,Y,22,0 days 00:05:31,5
ID4032,12-03-2015 10:03,Diane,Air Conditioner,Y,Y,37,0 days 00:04:29,5
ID4033,12-03-2015 10:09,Martha,Toaster,Y,Y,14,0 days 00:06:52,3
ID4034,12-03-2015 10:09,Greg,Toaster,N,N,0,0 days 00:00:00,0
ID4035,12-03-2015 10:12,Martha,Toaster,Y,Y,73,0 days 00:01:01,3
ID4036,12-03-2015 10:12,Joe,Television,N,N,0,0 days 00:00:00,0
ID4037,12-03-2015 10:22,Diane,Fridge,N,N,0,0 days 00:00:00,0
ID4038,12-03-2015 10:22,Jim,Air Conditioner,Y,Y,63,0 days 00:02:55,1
ID4039,12-03-2015 10:42,Jim,Air Conditioner,Y,Y,64,0 days 00:05:50,4
ID4040,12-03-2015 10:42,Joe,Air Conditioner,Y,Y,17,0 days 00:05:40,3
ID4041,12-03-2015 11:12,Diane,Washing Machine,Y,Y,42,0 days 00:02:39,4
ID4042,12-03-2015 11:12,Diane,Air Conditioner,Y,Y,121,0 days 00:04:07,1
ID4043,12-03-2015 11:13,Diane,Toaster,Y,Y,56,0 days 00:03:29,4
ID4044,12-03-2015 11:13,Joe,Air Conditioner,Y,Y,123,0 days 00:05:15,4
ID4045,12-03-2015 11:16,Diane,Fridge,Y,Y,27,0 days 00:00:49,5
ID4046,12-03-2015 11:16,Dan,Air Conditioner,Y,Y,46,0 days 00:03:49,4
ID4047,12-03-2015 12:01,Diane,Air Conditioner,Y,Y,117,0 days 00:02:07,2
ID4048,12-03-2015 12:01,Becky,Toaster,N,N,0,0 days 00:00:00,0
ID4049,12-03-2015 12:57,Greg,Washing Machine,Y,Y,64,0 days 00:05:21,3
ID4050,12-03-2015 12:57,Jim,Washing Machine,Y,Y,20,0 days 00:02:48,4
ID4051,12-03-2015 13:29,Stewart,Washing Machine,Y,Y,21,0 days 00:06:34,5
ID4052,12-03-2015 13:29,Greg,Air Conditioner,N,N,0,0 days 00:00:00,0
ID4053,12-03-2015 14:00,Dan,Television,Y,N,118,0 days 00:02:37,3
ID4054,12-03-2015 14:00,Stewart,Fridge,Y,Y,105,0 days 00:05:28,2
ID4055,12-03-2015 14:18,Joe,Air Conditioner,Y,Y,117,0 days 00:00:46,4
ID4056,12-03-2015 14:18,Martha,Toaster,Y,N,16,0 days 00:03:33,4
ID4057,12-03-2015 14:31,Joe,Fridge,Y,Y,110,0 days 00:02:01,5
ID4058,12-03-2015 14:31,Diane,Fridge,N,N,0,0 days 00:00:00,0
ID4059,12-03-2015 14:32,Stewart,Fridge,Y,Y,57,0 days 00:02:05,5
ID4060,12-03-2015 14:32,Joe,Air Conditioner,Y,Y,105,0 days 00:06:50,3
ID4061,12-03-2015 14:57,Greg,Fridge,Y,Y,95,0 days 00:06:12,5
ID4062,12-03-2015 14:57,Jim,Air Conditioner,Y,Y,19,0 days 00:05:47,2
ID4063,12-03-2015 16:06,Becky,Air Conditioner,Y,Y,25,0 days 00:05:10,3
ID4064,12-03-2015 16:06,Becky,Television,Y,N,65,0 days 00:02:07,2
ID4065,12-03-2015 16:23,Jim,Air Conditioner,Y,Y,27,0 days 00:02:48,1
ID4066,12-03-2015 16:23,Jim,Washing Machine,Y,Y,107,0 days 00:02:23,1
ID4067,12-03-2015 17:00,Becky,Fridge,Y,Y,90,0 days 00:03:39,3
ID4068,12-03-2015 17:00,Becky,Toaster,Y,Y,45,0 days 00:01:31,3
ID4069,12-03-2015 17:11,Dan,Toaster,Y,Y,39,0 days 00:05:43,4
ID4070,12-03-2015 17:11,Joe,Television,Y,Y,63,0 days 00:04:43,5
ID4071,12-03-2015 17:52,Greg,Fridge,Y,N,95,0 days 00:00:38,1
ID4072,12-03-2015 17:52,Joe,Fridge,Y,Y,39,0 days 00:05:24,4
ID4073,13-03-2015 09:02,Diane,Fridge,N,N,0,0 days 00:00:00,0
ID4074,13-03-2015 09:02,Martha,Fridge,N,N,0,0 days 00:00:00,0
ID4075,13-03-2015 09:02,Martha,Fridge,Y,Y,125,0 days 00:01:00,3
ID4076,13-03-2015 09:02,Martha,Air Conditioner,Y,Y,73,0 days 00:01:30,4
ID4077,13-03-2015 09:38,Greg,Fridge,Y,Y,116,0 days 00:00:56,4
ID4078,13-03-2015 09:38,Joe,Air Conditioner,Y,Y,115,0 days 00:02:21,2
ID4079,13-03-2015 10:49,Joe,Fridge,N,N,0,0 days 00:00:00,0
ID4080,13-03-2015 10:49,Stewart,Toaster,Y,Y,56,0 days 00:06:07,2
ID4081,13-03-2015 11:15,Dan,Air Conditioner,Y,Y,123,0 days 00:02:39,2
ID4082,13-03-2015 11:15,Becky,Fridge,Y,Y,36,0 days 00:00:50,1
ID4083,13-03-2015 11:28,Greg,Air Conditioner,Y,Y,84,0 days 00:01:33,5
ID4084,13-03-2015 11:28,Martha,Television,Y,Y,74,0 days 00:03:01,3
ID4085,13-03-2015 11:38,Jim,Television,Y,Y,20,0 days 00:04:16,5
ID4086,13-03-2015 11:38,Martha,Television,N,N,0,0 days 00:00:00,0
ID4087,13-03-2015 11:42,Diane,Toaster,Y,Y,13,0 days 00:04:33,3
ID4088,13-03-2015 11:42,Greg,Washing Machine,Y,N,28,0 days 00:00:59,3
ID4089,13-03-2015 13:42,Dan,Washing Machine,Y,Y,13,0 days 00:01:55,4
ID4090,13-03-2015 13:42,Martha,Television,Y,Y,100,0 days 00:01:13,3
ID4091,13-03-2015 14:13,Jim,Washing Machine,Y,Y,119,0 days 00:02:55,3
ID4092,13-03-2015 14:13,Stewart,Air Conditioner,N,N,0,0 days 00:00:00,0
ID4093,13-03-2015 14:18,Martha,Air Conditioner,Y,Y,125,0 days 00:05:43,5
ID4094,13-03-2015 14:18,Joe,Television,N,N,0,0 days 00:00:00,0
ID4095,13-03-2015 14:38,Jim,Air Conditioner,Y,N,88,0 days 00:01:47,4
ID4096,13-03-2015 14:38,Becky,Air Conditioner,Y,Y,71,0 days 00:00:34,4
ID4097,13-03-2015 14:41,Dan,Washing Machine,Y,Y,99,0 days 00:00:34,4
ID4098,13-03-2015 14:41,Dan,Fridge,Y,Y,94,0 days 00:05:52,1
ID4099,13-03-2015 15:00,Becky,Fridge,Y,Y,115,0 days 00:05:12,1
ID4100,13-03-2015 15:00,Becky,Washing Machine,Y,Y,36,0 days 00:05:11,5
ID4101,13-03-2015 15:02,Stewart,Toaster,Y,Y,72,0 days 00:03:52,3
ID4102,13-03-2015 15:02,Becky,Washing Machine,Y,Y,51,0 days 00:01:03,3
ID4103,13-03-2015 15:36,Diane,Fridge,Y,Y,11,0 days 00:04:33,2
ID4104,13-03-2015 15:36,Stewart,Fridge,Y,N,101,0 days 00:05:46,5
ID4105,13-03-2015 15:38,Stewart,Fridge,Y,Y,119,0 days 00:05:37,3
ID4106,13-03-2015 15:38,Diane,Air Conditioner,Y,Y,64,0 days 00:02:37,3
ID4107,13-03-2015 15:44,Martha,Air Conditioner,Y,Y,12,0 days 00:04:10,3
ID4108,13-03-2015 15:44,Greg,Television,Y,Y,118,0 days 00:05:11,3
ID4109,13-03-2015 15:59,Greg,Toaster,Y,Y,107,0 days 00:02:31,2
ID4110,13-03-2015 15:59,Martha,Toaster,Y,Y,122,0 days 00:05:03,3
ID4111,13-03-2015 16:17,Becky,Toaster,Y,Y,41,0 days 00:03:41,4
ID4112,13-03-2015 16:17,Becky,Television,Y,Y,22,0 days 00:00:43,1
ID4113,13-03-2015 16:53,Martha,Air Conditioner,N,N,0,0 days 00:00:00,0
ID4114,13-03-2015 16:53,Martha,Washing Machine,Y,Y,93,0 days 00:03:39,3
ID4115,13-03-2015 17:02,Jim,Fridge,Y,Y,20,0 days 00:04:20,5
ID4116,13-03-2015 17:02,Dan,Washing Machine,Y,Y,90,0 days 00:04:05,4
ID4117,13-03-2015 17:24,Becky,Air Conditioner,Y,Y,107,0 days 00:06:33,3
ID4118,13-03-2015 17:24,Jim,Air Conditioner,N,N,0,0 days 00:00:00,0
ID4119,13-03-2015 17:44,Dan,Washing Machine,Y,Y,38,0 days 00:05:43,3
ID4120,13-03-2015 17:44,Joe,Washing Machine,N,N,0,0 days 00:00:00,0
ID4121,14-03-2015 09:00,Becky,Television,Y,Y,50,0 days 00:01:57,4
ID4122,14-03-2015 09:00,Greg,Fridge,Y,Y,90,0 days 00:05:06,4
ID4123,14-03-2015 09:20,Becky,Fridge,Y,Y,22,0 days 00:04:21,4
ID4124,14-03-2015 09:20,Joe,Fridge,N,N,0,0 days 00:00:00,0
ID4125,14-03-2015 09:57,Martha,Television,Y,Y,67,0 days 00:05:05,4
ID4126,14-03-2015 09:57,Dan,Washing Machine,Y,Y,89,0 days 00:06:20,3
ID4127,14-03-2015 10:07,Becky,Toaster,Y,Y,21,0 days 00:05:46,3
ID4128,14-03-2015 10:07,Diane,Washing Machine,Y,Y,34,0 days 00:01:04,4
ID4129,14-03-2015 10:09,Diane,Washing Machine,Y,Y,77,0 days 00:00:48,2
ID4130,14-03-2015 10:09,Diane,Fridge,Y,Y,72,0 days 00:02:45,1
ID4131,14-03-2015 10:32,Joe,Television,Y,Y,83,0 days 00:02:01,3
ID4132,14-03-2015 10:32,Jim,Television,Y,Y,120,0 days 00:01:46,3
ID4133,14-03-2015 11:09,Diane,Washing Machine,Y,Y,82,0 days 00:04:16,5
ID4134,14-03-2015 11:09,Martha,Television,Y,Y,61,0 days 00:06:39,5
ID4135,14-03-2015 11:25,Jim,Washing Machine,Y,Y,69,0 days 00:02:39,2
ID4136,14-03-2015 11:25,Jim,Air Conditioner,Y,N,19,0 days 00:04:17,4
ID4137,14-03-2015 11:36,Diane,Air Conditioner,Y,Y,35,0 days 00:04:15,2
ID4138,14-03-2015 11:36,Jim,Toaster,N,N,0,0 days 00:00:00,0
ID4139,14-03-2015 11:52,Jim,Washing Machine,Y,Y,11,0 days 00:06:28,3
ID4140,14-03-2015 11:52,Jim,Fridge,Y,Y,110,0 days 00:00:49,3
ID4141,14-03-2015 13:00,Dan,Toaster,Y,Y,119,0 days 00:02:17,1
ID4142,14-03-2015 13:00,Jim,Washing Machine,Y,Y,38,0 days 00:01:27,4
ID4143,14-03-2015 13:09,Joe,Toaster,Y,Y,40,0 days 00:05:08,4
ID4144,14-03-2015 13:09,Dan,Television,Y,Y,19,0 days 00:04:26,5
ID4145,14-03-2015 13:16,Dan,Air Conditioner,N,N,0,0 days 00:00:00,0
ID4146,14-03-2015 13:16,Martha,Toaster,Y,Y,63,0 days 00:05:45,3
ID4147,14-03-2015 13:24,Jim,Air Conditioner,Y,Y,33,0 days 00:03:10,5
ID4148,14-03-2015 13:24,Becky,Air Conditioner,N,N,0,0 days 00:00:00,0
ID4149,14-03-2015 13:40,Jim,Fridge,Y,N,26,0 days 00:05:08,5
ID4150,14-03-2015 13:40,Jim,Television,N,N,0,0 days 00:00:00,0
ID4151,14-03-2015 13:46,Diane,Washing Machine,N,N,0,0 days 00:00:00,0
ID4152,14-03-2015 13:46,Jim,Fridge,Y,Y,81,0 days 00:03:31,5
ID4153,14-03-2015 14:03,Martha,Air Conditioner,Y,Y,65,0 days 00:06:28,3
ID4154,14-03-2015 14:03,Jim,Fridge,Y,Y,84,0 days 00:04:14,3
ID4155,14-03-2015 14:25,Jim,Fridge,Y,Y,42,0 days 00:04:52,1
ID4156,14-03-2015 14:25,Dan,Fridge,N,N,0,0 days 00:00:00,0
ID4157,14-03-2015 14:39,Becky,Fridge,N,N,0,0 days 00:00:00,0
ID4158,14-03-2015 14:39,Martha,Television,Y,Y,123,0 days 00:03:38,2
ID4159,14-03-2015 15:17,Greg,Washing Machine,Y,Y,65,0 days 00:06:37,4
ID4160,14-03-2015 15:17,Diane,Washing Machine,Y,Y,33,0 days 00:05:43,5
ID4161,14-03-2015 15:27,Diane,Toaster,Y,Y,117,0 days 00:04:04,3
ID4162,14-03-2015 15:27,Diane,Television,Y,Y,122,0 days 00:01:36,3
ID4163,14-03-2015 15:43,Jim,Air Conditioner,Y,Y,21,0 days 00:05:25,4
ID4164,14-03-2015 15:43,Dan,Television,Y,N,48,0 days 00:04:16,4
ID4165,14-03-2015 16:36,Greg,Washing Machine,N,N,0,0 days 00:00:00,0
ID4166,14-03-2015 16:36,Diane,Air Conditioner,Y,Y,98,0 days 00:02:57,1
ID4167,14-03-2015 16:36,Dan,Television,Y,Y,95,0 days 00:02:31,4
ID4168,14-03-2015 16:36,Dan,Washing Machine,Y,Y,28,0 days 00:06:48,3
ID4169,14-03-2015 17:57,Joe,Fridge,N,N,0,0 days 00:00:00,0
ID4170,14-03-2015 17:57,Dan,Television,N,N,0,0 days 00:00:00,0
ID4171,15-03-2015 09:08,Dan,Fridge,N,N,0,0 days 00:00:00,0
ID4172,15-03-2015 09:08,Greg,Television,Y,Y,40,0 days 00:04:52,3
ID4173,15-03-2015 09:30,Martha,Television,Y,Y,13,0 days 00:03:43,2
ID4174,15-03-2015 09:30,Becky,Television,Y,Y,71,0 days 00:01:19,5
ID4175,15-03-2015 09:44,Martha,Air Conditioner,Y,Y,106,0 days 00:00:46,4
ID4176,15-03-2015 09:44,Dan,Television,Y,N,94,0 days 00:03:31,4
ID4177,15-03-2015 10:00,Greg,Toaster,Y,Y,74,0 days 00:03:59,5
ID4178,15-03-2015 10:00,Dan,Washing Machine,Y,Y,34,0 days 00:00:38,4
ID4179,15-03-2015 10:09,Jim,Fridge,Y,Y,38,0 days 00:02:06,2
ID4180,15-03-2015 10:09,Jim,Air Conditioner,Y,Y,31,0 days 00:02:53,4
ID4181,15-03-2015 10:13,Martha,Washing Machine,Y,Y,13,0 days 00:03:05,3
ID4182,15-03-2015 10:13,Stewart,Air Conditioner,Y,Y,79,0 days 00:01:48,3
ID4183,15-03-2015 11:06,Stewart,Washing Machine,Y,Y,49,0 days 00:05:00,2
ID4184,15-03-2015 11:06,Stewart,Air Conditioner,Y,Y,89,0 days 00:03:59,1
ID4185,15-03-2015 11:09,Jim,Television,Y,Y,37,0 days 00:04:57,5
ID4186,15-03-2015 11:09,Becky,Television,N,N,0,0 days 00:00:00,0
ID4187,15-03-2015 11:58,Jim,Washing Machine,N,N,0,0 days 00:00:00,0
ID4188,15-03-2015 11:58,Diane,Fridge,Y,Y,51,0 days 00:02:22,3
ID4189,15-03-2015 12:10,Greg,Toaster,Y,Y,49,0 days 00:02:11,1
ID4190,15-03-2015 12:10,Jim,Toaster,N,N,0,0 days 00:00:00,0
ID4191,15-03-2015 12:28,Becky,Fridge,Y,Y,14,0 days 00:05:44,4
ID4192,15-03-2015 12:28,Joe,Toaster,Y,Y,91,0 days 00:04:47,3
ID4193,15-03-2015 13:07,Becky,Washing Machine,N,N,0,0 days 00:00:00,0
ID4194,15-03-2015 13:07,Greg,Fridge,Y,Y,111,0 days 00:03:08,3
ID4195,15-03-2015 13:33,Martha,Washing Machine,Y,Y,80,0 days 00:04:46,5
ID4196,15-03-2015 13:33,Dan,Fridge,Y,Y,119,0 days 00:01:54,3
ID4197,15-03-2015 13:52,Jim,Washing Machine,Y,Y,68,0 days 00:03:17,3
ID4198,15-03-2015 13:52,Stewart,Toaster,N,N,0,0 days 00:00:00,0
ID4199,15-03-2015 14:09,Jim,Washing Machine,Y,Y,109,0 days 00:02:25,3
ID4200,15-03-2015 14:09,Stewart,Television,Y,Y,24,0 days 00:06:56,4
ID4201,15-03-2015 14:26,Diane,Air Conditioner,Y,Y,55,0 days 00:02:25,5
ID4202,15-03-2015 14:26,Dan,Fridge,Y,Y,92,0 days 00:04:14,5
ID4203,15-03-2015 15:51,Martha,Air Conditioner,Y,Y,106,0 days 00:03:22,3
ID4204,15-03-2015 15:51,Diane,Fridge,Y,Y,28,0 days 00:01:25,3
ID4205,15-03-2015 16:04,Becky,Toaster,Y,Y,28,0 days 00:02:32,5
ID4206,15-03-2015 16:04,Dan,Washing Machine,Y,N,40,0 days 00:05:57,2
ID4207,15-03-2015 16:27,Greg,Air Conditioner,Y,Y,12,0 days 00:06:45,5
ID4208,15-03-2015 16:27,Joe,Television,Y,Y,61,0 days 00:02:29,5
ID4209,15-03-2015 17:05,Becky,Television,Y,Y,92,0 days 00:01:24,1
ID4210,15-03-2015 17:05,Jim,Air Conditioner,N,N,0,0 days 00:00:00,0
ID4211,15-03-2015 17:11,Greg,Toaster,N,N,0,0 days 00:00:00,0
ID4212,15-03-2015 17:11,Greg,Fridge,Y,Y,43,0 days 00:00:36,3
ID4213,15-03-2015 17:18,Joe,Fridge,Y,Y,46,0 days 00:03:53,5
ID4214,15-03-2015 17:18,Dan,Air Conditioner,Y,Y,51,0 days 00:06:02,4
ID4215,15-03-2015 17:28,Diane,Washing Machine,Y,Y,13,0 days 00:01:14,3
ID4216,15-03-2015 17:28,Diane,Toaster,Y,N,19,0 days 00:01:44,5
ID4217,15-03-2015 17:32,Becky,Fridge,Y,Y,30,0 days 00:03:29,3
ID4218,15-03-2015 17:32,Dan,Air Conditioner,Y,Y,122,0 days 00:06:34,3
ID4219,15-03-2015 17:47,Greg,Fridge,Y,Y,83,0 days 00:03:41,2
ID4220,15-03-2015 17:47,Jim,Air Conditioner,N,N,0,0 days 00:00:00,0
ID4221,16-03-2015 09:11,Joe,Air Conditioner,Y,Y,125,0 days 00:01:15,4
ID4222,16-03-2015 09:11,Joe,Fridge,Y,Y,80,0 days 00:01:09,2
ID4223,16-03-2015 09:46,Stewart,Television,Y,Y,112,0 days 00:05:47,2
ID4224,16-03-2015 09:46,Greg,Television,Y,Y,113,0 days 00:03:26,5
